,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
190,X271,0.58993462,0.604089809,0.72310017,0.515764032,0.741891471,0.607982897,0.667182227,0.725194136,0.523903708,0.503468824,0.620251189,
191,X272,0.45058582,0.606331345,0.592880348,0.572098707,0.513166451,0.607819814,0.644945675,0.558910223,0.578430115,0.46496745,0.559013595,
192,X273,0.709043325,0.553623341,0.690495706,0.656822233,0.637657307,0.600000476,0.670677095,0.4943371,0.657968872,0.640336621,0.631096208,
193,X274,0.614280044,0.499522459,0.492098428,0.481250123,0.562298449,0.443249056,0.480969163,0.453659409,0.591881577,0.552211028,0.517141974,
194,X275,0.746195475,0.731879287,0.598260952,0.660289214,0.705094229,0.76407795,0.628961707,0.693926647,0.746361275,0.723187599,0.699823433,
195,X276,0.402977044,0.408877982,0.386809444,0.271048546,0.459766247,0.362587747,0.501124503,0.384088191,0.41168597,0.464704119,0.405366979,
196,X277,0.52561431,0.496110321,0.560226007,0.654330046,0.402605785,0.585322431,0.460438546,0.483525808,0.656389305,0.487522963,0.531208552,
197,X279,0.869483357,0.897463228,0.859587369,0.881939946,0.864512062,0.8555182,0.868302439,0.86695021,0.87865733,0.854943895,0.869735804,
198,X281,0.514911413,0.500224857,0.385635319,0.500371639,0.611251334,0.589581907,0.545955746,0.554775625,0.591684473,0.49241787,0.528681018,
199,X282,0.497796522,0.596274432,0.707767919,0.502116812,0.634089366,0.489024149,0.55873096,0.41107839,0.412476762,0.509458776,0.531881409,
200,X283,0.744366233,0.660143666,0.717514781,0.712489227,0.708353681,0.699353965,0.656254864,0.695244585,0.72952419,0.746933734,0.707017893,
201,X286,0.776641591,0.813722874,0.815137544,0.757432975,0.821962602,0.763701099,0.77075568,0.790075907,0.762887958,0.762014709,0.783433294,
202,X287,0.754373824,0.491633926,0.752401702,0.675691586,0.720432293,0.656648857,0.707098158,0.695858624,0.666009023,0.650274317,0.677042231,
203,X288,0.586589943,0.595569117,0.573214698,0.68887447,0.644889138,0.518858313,0.558337392,0.585147067,0.606597086,0.575847878,0.59339251,
204,X29,0.207782465,0.566669153,0.211909978,0.411147859,0.449431933,0.467834503,0.416640367,0.394712668,0.343921568,0.259297002,0.37293475,
205,X290,0.778321184,0.75645859,0.755868507,0.707353561,0.745863871,0.772417894,0.7644747,0.718840349,0.766836003,0.762007253,0.752844191,
206,X291,0.634896339,0.766210687,0.693368161,0.677256078,0.695592048,0.789608095,0.684929929,0.760772944,0.773005601,0.727628789,0.720326867,
207,X292,0.654279773,0.661691094,0.672711404,0.702320919,0.731467799,0.662812522,0.591416615,0.632975109,0.659901768,0.556590411,0.652616741,
208,X293,0.384581532,0.442318108,0.240406091,0.28512036,0.081934608,0.376245731,0.357506379,0.457098206,0.385580868,0.250933041,0.326172492,
209,X294,0.418386544,0.574064683,0.647910693,0.602068696,0.507310072,0.460196089,0.474938471,0.52005281,0.60972194,0.476429978,0.529107998,
210,X295,0.834617217,0.768903818,0.807922601,0.833853909,0.790254918,0.86320843,0.784598545,0.776213454,0.815108713,0.789439102,0.806412071,
211,X298,0.630009298,0.773664528,0.787897281,0.652341927,0.634475378,0.690835531,0.701749046,0.579775167,0.706188586,0.617847449,0.677478419,
212,X299,0.511257748,0.593680134,0.596919262,0.59772363,0.602461989,0.537617284,0.490723351,0.638914795,0.445260903,0.598420842,0.561297994,
213,X3,0.444706054,0.46500881,0.556160052,0.066292506,0.233251703,0.482212276,0.191960871,0.318902006,0.342051789,0.501074033,0.36016201,
214,X30,0.510400716,0.420774343,0.708658669,0.474521468,0.513607996,0.506649589,0.303778368,0.558666202,0.401423293,0.650922976,0.504940362,
215,X300,0.724535194,0.701301254,0.610814375,0.652265179,0.772252263,0.76276107,0.75720763,0.652287706,0.673009017,0.721862442,0.702829613,
216,X301,0.821053274,0.794619594,0.832304639,0.790997562,0.849591978,0.848560665,0.812450668,0.81655134,0.827638234,0.804697868,0.819846582,
217,X302,0.320181985,0.370974901,0.488895114,0.578862055,0.418686315,0.440927735,0.580906384,0.42564293,0.576987434,0.503970858,0.470603571,
218,X303,0.809549607,0.83074056,0.807851008,0.842543331,0.875428621,0.891406047,0.812888266,0.823856992,0.843033328,0.85185307,0.838915083,
219,X304,0.317075111,0.397893247,0.54144609,0.438419932,0.520675918,0.469472572,0.417883904,0.402985166,0.57589462,0.575704653,0.465745121,
220,X305,0.881848979,0.769564485,0.87689255,0.891524899,0.881995181,0.889176931,0.821576054,0.861920801,0.86648363,0.793134613,0.853411812,
221,X306,0.759665677,0.774491012,0.716989971,0.766837408,0.736941696,0.809603022,0.785133547,0.789078449,0.787816037,0.868124196,0.779468101,
222,X308,0.617672012,0.72049346,0.602574718,0.709476623,0.549695208,0.550249387,0.518916561,0.606668707,0.523349362,0.55724446,0.59563405,
223,X309,0.79458486,0.67464991,0.722802645,0.723848385,0.796062146,0.68660342,0.782229827,0.705986225,0.748403845,0.779292146,0.741446341,
224,X310,0.764431422,0.793902073,0.798435453,0.875532344,0.717112825,0.805321584,0.850849736,0.796857782,0.806658279,0.813633875,0.802273537,
225,X312,0.560553838,0.588536667,0.541581264,0.599447961,0.653887857,0.556077188,0.599362837,0.570105933,0.650862815,0.63576459,0.595618095,
226,X32,0.639501382,0.776780551,0.700993246,0.768947558,0.665924805,0.531052422,0.728102135,0.61923559,0.760340657,0.690279989,0.688115833,
227,X326,0.611151387,0.651551922,0.532494848,0.649341712,0.631769219,0.653365563,0.589281303,0.563931881,0.589456134,0.474802412,0.594714638,
228,X328,0.714115683,0.752206848,0.666838336,0.733465609,0.667531742,0.679334593,0.701896357,0.665366433,0.620095026,0.729329946,0.693018057,
229,X329,0.833644777,0.816622237,0.83000116,0.790703562,0.859851064,0.822465016,0.775153562,0.846706548,0.75390322,0.741701667,0.807075281,
230,X330,0.717706979,0.625257819,0.660173462,0.63635468,0.658087783,0.708146133,0.76314368,0.766281385,0.759660517,0.683940592,0.697875303,
231,X331,0.615849235,0.702084141,0.639371108,0.669847663,0.598291947,0.589721405,0.649792072,0.679508191,0.637492883,0.660196698,0.644215534,
232,X332,0.758157384,0.715541394,0.669981164,0.750445943,0.770212651,0.763766302,0.717548378,0.824251765,0.696441345,0.699979096,0.736632542,
233,X333,0.644298416,0.58689209,0.668584347,0.59053778,0.639839994,0.717049324,0.713735297,0.55101284,0.540239069,0.500335616,0.615252477,
234,X34,0.289899666,0.472100492,0.488994799,0.525989818,0.440398555,0.694942498,0.341026275,0.544724253,0.389638469,0.470669554,0.465838438,
235,X341,0.70606366,0.547483506,0.631524061,0.603980119,0.514590197,0.650325317,0.404191549,0.609863589,0.473332691,0.519909361,0.566126405,
236,X344,0.633968588,0.576939539,0.542007993,0.460974024,0.556483523,0.422646464,0.67652989,0.45669806,0.433605601,0.517776612,0.52776303,
237,X345,0.737406167,0.689243404,0.819911469,0.607395106,0.688720832,0.74638187,0.718574621,0.667089574,0.675904007,0.725886351,0.70765134,
238,X346,0.698399449,0.484371129,0.621706298,0.601669756,0.583170362,0.567392425,0.590481043,0.564772016,0.659210824,0.676830144,0.604800345,
239,X35,0.668293501,0.455923678,0.700120317,0.549966928,0.577662752,0.581384174,0.577440525,0.484712749,0.413991326,0.376585371,0.538608132,
240,X37,0.623824395,0.696617547,0.314383373,0.719777331,0.169686575,0.71611414,0.712891164,0.462507932,0.720219618,0.672892443,0.580891452,
241,X38,0.447587202,0.387973107,0.608498508,0.358501799,0.374732526,0.54742821,0.569283983,0.588878437,0.669163953,0.644320457,0.519636818,
242,X41,0.577296651,0.633973373,0.585908061,0.109515859,0.544578344,0.566205536,0.312252829,0.349881467,0.480522957,0.381612799,0.454174788,
243,X45,0.466917969,0.71714879,0.785603962,0.615317176,0.638440778,0.766222868,0.76583336,0.602050229,0.775533115,0.821315884,0.695438413,
244,X5,0.682830134,0.652301565,0.561490294,0.65840863,0.629040752,0.772012034,0.732854646,0.686328674,0.753635621,0.595500825,0.672440318,
245,X51,0.359011527,0.564365483,0.352613812,0.434804326,0.410098199,0.45513447,0.602292221,0.337481014,0.40799513,0.598240187,0.452203637,
246,X52,0.363284349,0.385823224,0.609673397,0.385706302,0.585101537,0.556192783,0.516780477,0.526655708,0.15312007,0.299754951,0.43820928,
247,X53,0.787338515,0.887885449,0.814236502,0.824613744,0.900028538,0.546268489,0.757904289,0.692756068,0.871661592,0.647454936,0.773014812,
248,X54,0.658393564,0.679225776,0.700749254,0.603211607,0.576972266,0.659185151,0.629142469,0.743819655,0.524766285,0.669978355,0.644544438,
249,X55,0.539022795,0.579842876,0.492780915,0.553140903,0.469981044,0.474811518,0.650225107,0.618230632,0.55286463,0.3466575,0.527755792,
250,X56,0.415947726,0.273836865,0.231922674,0.40182947,0.335229066,0.65095031,0.240905829,0.289305943,0.433812189,0.271975716,0.354571579,
251,X59,0.592984998,0.669558764,0.551527078,0.624803634,0.433029037,0.652590584,0.51083787,0.638798424,0.634135618,0.514813374,0.582307938,
252,X6,0.137102424,0.597222347,0.430852916,0.483655312,0.424771644,0.393825759,0.590042341,0.156307818,0.118083845,0.514480111,0.384634452,
253,X60,0.709288344,0.733493921,0.703896326,0.623524549,0.765642321,0.544537184,0.773792645,0.683332079,0.76147739,0.749036722,0.704802148,
254,X62,0.554352079,0.42358717,0.609825851,0.570686923,0.466538307,0.636618688,0.705831184,0.686281328,0.471808284,0.489076837,0.561460665,
255,X63,0.683554264,0.644931203,0.718117795,0.711406994,0.482856269,0.802146817,0.711575325,0.654404301,0.685850986,0.680238361,0.677508231,
256,X64,0.628647135,0.665719487,0.643300947,0.736090316,0.440216493,0.712383747,0.61674885,0.664878895,0.629413795,0.704837214,0.644223688,
257,X71,0.441554755,0.50857391,0.402422306,0.644669494,0.346479228,0.520271269,0.318919433,0.522686623,0.400454655,0.506164316,0.461219599,
258,X83,0.468931734,0.642923257,0.610309168,0.6186905,0.504650607,0.586959314,0.525577323,0.68138108,0.692206029,0.535672679,0.586730169,
259,X86,0.789630639,0.514163427,0.716062911,0.69554775,0.875171345,0.767131207,0.707617469,0.731481628,0.713947334,0.662738394,0.71734921,
260,X87,0.787907944,0.670894275,0.678750318,0.757547835,0.799722821,0.739653022,0.664235614,0.822147909,0.836784161,0.739404813,0.749704871,
261,X88,0.497620246,0.613785173,0.397664905,0.434792292,0.359864019,0.336720963,0.23460147,0.480368277,0.579692678,0.228436575,0.41635466,
262,X89,0.747849127,0.658348767,0.665166351,0.644809931,0.252721022,0.39428245,0.564502596,0.481170385,0.414416723,0.522493142,0.534576049,
263,X9,0.603231888,0.413128063,0.498307933,0.572930236,0.714825914,0.579521898,0.207417545,0.469284202,0.37117115,0.368962784,0.479878161,
264,X91,0.264981448,0.504346533,0.302010887,0.255788273,0.423341918,0.615187471,0.294628041,0.382343545,0.409815999,0.343540192,0.379598431,
265,X94,0.354173254,0.375841185,0.23063381,0.557536645,0.374057601,0.41732447,0.364757392,0.396920085,0.416253003,0.407496763,0.389499421,
