,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
188,X301,0.630435295,0.585154647,0.658075071,0.572275685,0.675458013,0.633482871,0.60933963,0.547437369,0.534864812,0.52992804,0.597645143,
189,X302,0.489693924,0.56823125,0.618441181,0.670935679,0.619265615,0.647178746,0.757910322,0.556656497,0.631718699,0.659192294,0.621922421,
190,X303,0.410334576,0.301733316,0.248899146,0.484564301,0.440422731,0.430195337,0.411579762,0.484414588,0.447982454,0.505145013,0.416527123,
191,X305,0.761028758,0.378210507,0.512562289,0.557945528,0.627084021,0.562812393,0.580283356,0.630522434,0.555723506,0.564131519,0.573030431,
192,X306,0.595499487,0.46118237,0.475667938,0.467233451,0.501840073,0.466599549,0.43654155,0.438686528,0.468754074,0.679718023,0.499172304,
193,X308,0.55869079,0.590970995,0.578026079,0.664185364,0.511316435,0.57978719,0.54749083,0.480236236,0.507441268,0.426185677,0.544433086,
194,X309,0.771706998,0.596169529,0.708419329,0.733379338,0.727904435,0.574271053,0.631124048,0.634189911,0.707940829,0.729809751,0.681491522,
195,X310,0.464691583,0.487334503,0.615773799,0.632984422,0.46499066,0.598985162,0.609400911,0.457367769,0.629234588,0.519389947,0.548015334,
196,X312,0.49502696,0.55836365,0.538173396,0.4835575,0.61202698,0.62697898,0.57596091,0.467181941,0.651010112,0.427516177,0.543579661,
197,X32,0.442625247,0.748072491,0.543427035,0.549653006,0.630820158,0.590642884,0.58944579,0.630772155,0.696686152,0.450755867,0.587290078,
198,X326,0.462674667,0.573615022,0.486631776,0.509156934,0.528491374,0.597130558,0.476675586,0.39391988,0.447556094,0.442980385,0.491883227,
199,X328,0.644621347,0.693216994,0.555843047,0.599656432,0.619535006,0.55391177,0.610986187,0.552779262,0.564930811,0.637792713,0.603327357,
200,X333,0.574791512,0.485379521,0.4965751,0.543890943,0.61647431,0.579517839,0.591210091,0.526335023,0.423812359,0.476005667,0.531399236,
201,X34,0.413050372,0.238254917,0.381678928,0.40821646,0.373444227,0.411851184,0.26264846,0.496035054,0.464596994,0.374437831,0.382421443,
202,X341,0.658464726,0.626647282,0.610748676,0.623292512,0.559344079,0.626063125,0.507041539,0.595765,0.509505476,0.538731265,0.585560368,
203,X345,0.44946593,0.445778758,0.562643757,0.522262479,0.503094092,0.563057118,0.475872825,0.457096225,0.392507854,0.36186786,0.47336469,
204,X35,0.342004416,0.317965714,0.480213015,0.484245466,0.450000718,0.39367866,0.325396923,0.324951229,0.471628672,-0.040805649,0.354927917,
205,X37,0.542009025,0.703700886,0.373379,0.406249147,0.221858887,0.496485162,0.558494812,0.337173132,0.539828326,0.535664104,0.471484248,
206,X38,0.580372418,0.332005445,0.588922062,0.39237234,0.219575313,0.450022274,0.450301227,0.543496985,0.73054741,0.618471678,0.490608715,
207,X41,0.710577098,0.519456201,0.594207803,0.508974109,0.69034778,0.539958071,0.278376744,0.497666029,0.45460017,0.616140449,0.541030445,
208,X45,0.53738692,0.800342447,0.741080047,0.586750998,0.600965293,0.651287594,0.495537274,0.620494394,0.563520753,0.479853994,0.607721971,
209,X5,0.539012119,0.548077585,0.715570914,0.719770164,0.631266398,0.67441375,0.713669283,0.482882631,0.736824645,0.495967475,0.625745496,
210,X51,0.096030916,0.536309496,0.493365576,0.37217621,0.48163917,0.350761376,0.433466303,0.417337245,0.355074328,0.503751211,0.403991183,
211,X52,0.258563226,0.199086697,0.502866083,0.42614999,0.601326312,0.530718887,0.522487094,0.586582901,0.427678165,0.292772524,0.434823188,
212,X53,0.474855713,0.553862957,0.387868179,0.585857479,0.663968856,0.280898919,0.501459815,0.303479095,0.384544336,0.529627839,0.466642319,
213,X54,0.577672714,0.662120159,0.56121128,0.497764788,0.549396237,0.656425558,0.650828711,0.633134246,0.455771974,0.486425233,0.57307509,
214,X55,0.437421798,0.454070003,0.195903338,0.397505069,0.502885604,0.328299293,0.409203509,0.526844314,0.238627605,0.093393752,0.358415428,
215,X56,0.389048938,0.371294592,0.517923774,0.644318011,0.334632714,0.462388519,0.376672384,0.604951623,0.644357655,0.564345886,0.49099341,
216,X6,0.439797048,0.447286229,0.547068896,0.539625043,0.315222666,0.465611943,0.384739698,0.08903773,0.253714659,0.654284937,0.413638885,
217,X60,0.394331844,0.509044178,0.310149172,0.470191026,0.427953189,0.41966855,0.423987431,0.210334919,0.276102468,0.435430496,0.387719327,
218,X62,0.437517056,0.364449887,0.316902586,0.547244007,0.388402199,0.662921156,0.565732884,0.637303983,0.462246062,0.434574171,0.481729399,
219,X63,0.299026491,0.481426738,0.406519085,0.495180228,0.334800771,0.515470303,0.420311926,0.270361024,0.382922686,0.485820579,0.409183983,
220,X64,0.524021259,0.612117263,0.629786973,0.653969736,0.417694465,0.543857164,0.415080829,0.429438673,0.494648358,0.561503167,0.528211789,
221,X71,0.531204462,0.405562057,0.234718225,0.44799895,0.465548546,0.446816701,0.403006903,0.41605266,0.143037185,0.432192153,0.392613784,
222,X86,0.483702707,0.341473831,0.34543146,0.489241523,0.620780539,0.299061965,0.094679292,0.260373769,0.466272602,0.502191637,0.390320933,
223,X87,0.549106369,0.387016443,0.375630561,0.267488631,0.250152888,0.470653689,0.725270607,0.672422396,0.455754183,0.319274634,0.44727704,
224,X88,0.408372424,0.615217501,0.296726083,0.51910663,0.561220636,0.447810186,0.18456476,0.518326957,0.527232891,0.000313799,0.407889187,
225,X89,0.439812258,0.371139344,0.559265763,0.071510699,0.344597482,0.390853033,0.221451415,0.425644435,0.300802791,0.483109542,0.360818676,
226,X9,0.603024797,0.540234418,0.515889928,0.38030647,0.659121602,0.517147009,0.594686387,0.504915938,0.387692091,0.482936277,0.518595492,
227,X91,0.174079757,0.503643614,0.354912286,0.456766731,0.318767261,0.441266407,0.283079915,0.048002222,0.30434041,0.386914159,0.327177276,
228,X94,0.321823404,0.569398497,0.169785204,0.14109438,0.430180168,0.604294907,0.365668767,0.311109741,0.406013979,0.393225594,0.371259464,
