,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
190,X271,0.496256077,0.517600242,0.69424133,0.451933182,0.734388497,0.567180173,0.674871796,0.740183187,0.539729295,0.515448625,0.59318324,
191,X272,0.539827845,0.723764844,0.652318163,0.594249133,0.653464378,0.693040144,0.664514308,0.668884879,0.628383614,0.640140588,0.64585879,
192,X273,0.704456879,0.594065646,0.651239755,0.660671707,0.70665843,0.612556508,0.736021394,0.498030841,0.701975767,0.697432722,0.656310965,
193,X274,0.584255529,0.426537699,0.347138685,0.408855529,0.449931427,0.363804847,0.420899793,0.495611504,0.473709542,0.438988024,0.440973258,
194,X275,0.75738875,0.71794422,0.628431368,0.693518491,0.698746762,0.777659376,0.642914577,0.697697301,0.723058464,0.776685293,0.71140446,
195,X276,0.52749278,0.612525111,0.541247876,0.438620009,0.492751085,0.539877441,0.588049838,0.647072747,0.631569341,0.638611236,0.565781746,
196,X277,0.517097904,0.473231695,0.564409557,0.633517929,0.402986298,0.57428263,0.421568124,0.475193517,0.643440087,0.458783933,0.516451167,
197,X279,0.860095015,0.890673807,0.855061678,0.876581698,0.857633341,0.848492571,0.863635922,0.8647448,0.862872779,0.849702345,0.862949396,
198,X281,0.557311078,0.460052254,0.370090188,0.520638062,0.597390457,0.616729154,0.522047323,0.537698636,0.525106001,0.450744066,0.515780722,
199,X282,0.543969148,0.593630915,0.778198414,0.627758077,0.711510583,0.608089933,0.614785611,0.546351801,0.494202823,0.572606966,0.609110427,
200,X283,0.76366719,0.677187926,0.733118227,0.74332641,0.741627647,0.732267501,0.662692331,0.711547087,0.748763144,0.758927276,0.727312474,
201,X286,0.764739741,0.804429804,0.810478859,0.756133734,0.820392374,0.763416276,0.776164153,0.78683372,0.763440609,0.769214822,0.781524409,
202,X287,0.66209406,0.525323089,0.671928729,0.605175794,0.653208601,0.608343056,0.63296484,0.66830452,0.595470191,0.526873645,0.614968652,
203,X288,0.589472775,0.598343108,0.576471659,0.681886198,0.659555571,0.53111917,0.565568331,0.58481961,0.610843658,0.594297395,0.599237747,
204,X29,0.169504933,0.315041706,0.326983459,0.372863108,0.237968783,0.319316835,0.709054554,0.440058822,0.437156218,0.246634696,0.357458311,
205,X290,0.760217936,0.67787212,0.645723498,0.672586111,0.717783018,0.758262048,0.743668525,0.663225819,0.740072401,0.743864509,0.712327598,
206,X291,0.621889392,0.773934388,0.689348151,0.669237108,0.695059824,0.791703274,0.674514051,0.767382037,0.784323691,0.723191175,0.719058309,
207,X292,0.717192891,0.649803918,0.667574656,0.688909332,0.679106509,0.679635822,0.61580367,0.687881106,0.6845959,0.606545126,0.667704893,
208,X293,0.254002591,0.301873398,0.222563073,0.230371612,0.178272476,0.268204208,0.288055728,0.280538675,0.292791432,0.192233164,0.250890636,
209,X294,0.627990008,0.682260395,0.555828101,0.657450523,0.696902237,0.477082694,0.70221799,0.610295356,0.485552463,0.502960348,0.599854012,
210,X295,0.833857288,0.778556245,0.813900414,0.842734729,0.784435687,0.864622149,0.773294608,0.768512988,0.80831516,0.782243101,0.805047237,
211,X298,0.590049542,0.623891344,0.717216826,0.65859767,0.608171577,0.663146169,0.63527433,0.534278948,0.666760294,0.534316855,0.623170356,
212,X299,0.518174852,0.525105084,0.59310939,0.634036481,0.648964582,0.595116489,0.513913712,0.577024878,0.511104151,0.615927479,0.57324771,
213,X3,0.436245179,0.419501297,0.450337894,0.568931346,0.380043998,0.330238919,0.394067196,0.547418908,0.556035448,0.554433612,0.46372538,
214,X30,0.541975166,0.210653454,0.279948657,0.320456239,0.374171917,0.326458256,0.455355544,0.092380956,0.257578944,0.546944079,0.340592321,
215,X300,0.731613268,0.711181386,0.703315068,0.660101296,0.811553834,0.771296097,0.692737359,0.646849487,0.622609099,0.722696131,0.707395303,
216,X301,0.831858394,0.794954529,0.850332583,0.806734393,0.844877184,0.862571548,0.836573066,0.828008146,0.846136673,0.817473778,0.831952029,
217,X302,0.474468306,0.588057601,0.606344275,0.71470892,0.625893664,0.589431779,0.744672528,0.638227807,0.654727766,0.597317851,0.62338505,
218,X303,0.815517181,0.826630724,0.806460025,0.828381546,0.866936157,0.884372528,0.814522419,0.826395643,0.836135357,0.850516007,0.835586759,
219,X304,0.362813615,0.549605777,0.587732152,0.465775272,0.584428748,0.49429382,0.460706192,0.492612528,0.46555432,0.633139801,0.509666223,
220,X305,0.885876121,0.773075307,0.873259859,0.890936973,0.880486177,0.89591401,0.849657474,0.863960903,0.858066495,0.789588811,0.856082213,
221,X306,0.7603643,0.781903819,0.73664462,0.781606141,0.746209395,0.829430451,0.793040524,0.797730511,0.790859774,0.868855987,0.788664552,
222,X308,0.605058894,0.627744038,0.63102313,0.635443628,0.510340981,0.606755575,0.588393282,0.557749124,0.536107661,0.477111476,0.577572779,
223,X309,0.791949677,0.664136464,0.711101134,0.706745445,0.790519169,0.691209063,0.763090488,0.708883379,0.749979918,0.781880773,0.735949551,
224,X310,0.761374539,0.775892816,0.804152506,0.877420576,0.708031611,0.790901416,0.839535353,0.786514773,0.798505903,0.814444023,0.795677352,
225,X312,0.516210027,0.544102184,0.49051727,0.536960382,0.539819643,0.484468043,0.456996173,0.588523384,0.567928447,0.651470347,0.53769959,
226,X32,0.56459242,0.818503518,0.794242533,0.725030885,0.712739884,0.562343201,0.665799859,0.631945443,0.688927911,0.623316009,0.678744166,
227,X326,0.522312357,0.602120769,0.546510707,0.681496561,0.610519139,0.659439766,0.665082508,0.430083576,0.588953412,0.406067144,0.571258594,
228,X328,0.692958228,0.765306839,0.733782196,0.755246957,0.695778938,0.728827423,0.767373464,0.685924617,0.657491958,0.752732437,0.723542306,
229,X329,0.83440866,0.826938694,0.832062069,0.794029648,0.874625656,0.830283889,0.782547577,0.844713679,0.76058258,0.737524905,0.811771736,
230,X330,0.788723171,0.70874027,0.726094249,0.776530753,0.774386722,0.781226944,0.843729857,0.817904499,0.821933771,0.813856488,0.785312672,
231,X331,0.678903,0.705012908,0.566923413,0.710365357,0.490895478,0.658433258,0.648032239,0.70089758,0.584790821,0.610516833,0.635477089,
232,X332,0.763589561,0.715759267,0.654181853,0.767299444,0.765025189,0.756448372,0.706625171,0.823167501,0.682534098,0.68938568,0.732401614,
233,X333,0.613347389,0.600297214,0.60805204,0.515895782,0.57204414,0.717124812,0.625280683,0.576017332,0.591701119,0.522450471,0.594221098,
234,X34,0.239735915,0.413846958,0.407093698,0.568901851,0.342952449,0.558560681,0.384989806,0.486248676,0.429642268,0.463454546,0.429542685,
235,X341,0.661151502,0.467946799,0.556313535,0.612201631,0.388445289,0.595212075,0.437291253,0.612464879,0.361296583,0.492205871,0.518452942,
236,X344,0.653356382,0.536011289,0.594944227,0.59645164,0.546826222,0.441287759,0.592409358,0.478420082,0.482731696,0.505464745,0.54279034,
237,X345,0.721914385,0.674998346,0.808534963,0.604093945,0.670293179,0.740220283,0.714604938,0.662559051,0.676791146,0.712671832,0.698668207,
238,X346,0.752602804,0.635693246,0.68255003,0.688791643,0.59223846,0.684842925,0.553947546,0.644132488,0.708498662,0.680477471,0.662377528,
239,X35,0.627918492,0.519852153,0.66633554,0.537503924,0.578321324,0.466340895,0.576637204,0.507136873,0.451666788,0.435062037,0.536677523,
240,X37,0.540071718,0.712563242,0.193096048,0.533278478,0.262952932,0.791881159,0.624906496,0.493497959,0.694632568,0.688473737,0.553535434,
241,X38,0.407515244,0.387599921,0.460318109,0.26638181,0.278410574,0.433165081,0.627181205,0.405932136,0.668280517,0.477960746,0.441274534,
242,X41,0.777720398,0.858454837,0.765022912,0.62108119,0.790450044,0.796229465,0.623539662,0.466558151,0.642909927,0.704628072,0.704659466,
243,X45,0.5034448,0.709882488,0.750957316,0.620422109,0.680675263,0.770435887,0.746866083,0.623302455,0.786214742,0.831180577,0.702338172,
244,X5,0.680017769,0.626512493,0.590903988,0.717583223,0.611300352,0.798764969,0.743957067,0.711363118,0.761090886,0.581289163,0.682278303,
245,X51,0.258088269,0.629507107,0.402398656,0.305325456,0.389296952,0.477236085,0.50304369,0.426607376,0.4084482,0.579201463,0.437915325,
246,X52,0.218621043,0.371181271,0.588621051,0.330474779,0.39650295,0.489949926,0.595631546,0.304037993,0.077875792,0.189025801,0.356192215,
247,X53,0.810499062,0.874575659,0.832949634,0.789161206,0.884208446,0.503265716,0.731177884,0.657752539,0.87313353,0.700480149,0.765720383,
248,X54,0.686440142,0.704337709,0.734133182,0.635819692,0.573666239,0.641443527,0.68703657,0.757577097,0.581067824,0.684410058,0.668593204,
249,X55,0.572365443,0.589981807,0.546676476,0.572495909,0.510902468,0.516459033,0.659505886,0.649645849,0.559327371,0.406694838,0.558405508,
250,X56,0.423526984,0.404517036,0.508342178,0.556120529,0.389587656,0.449313942,0.507238707,0.56826925,0.626919271,0.426842337,0.486067789,
251,X59,0.599125274,0.632503752,0.58733058,0.611495791,0.4499674,0.679685145,0.535694988,0.61767805,0.661638823,0.588768758,0.596388856,
252,X6,0.135032737,0.5124558,0.381706371,0.476328973,0.350094889,0.435093057,0.578404129,0.050312235,0.272549978,0.545738025,0.37377162,
253,X60,0.624313977,0.620351949,0.676675738,0.654626667,0.679950859,0.592619206,0.647102561,0.62750756,0.62120056,0.652716354,0.639706543,
254,X62,0.550589671,0.397257096,0.573044047,0.579179232,0.496310652,0.632558335,0.67923018,0.65211199,0.435432092,0.545198044,0.554091134,
255,X63,0.672221833,0.657602121,0.726122127,0.688943831,0.477999988,0.810009142,0.687943713,0.702740005,0.655929119,0.681431686,0.676094356,
256,X64,0.622546175,0.665256011,0.617205524,0.741241259,0.490342202,0.715642735,0.631424711,0.648390528,0.622002937,0.67543713,0.642948921,
257,X71,0.510546889,0.361829665,0.354787559,0.315587925,0.209930052,0.270203357,0.263861823,0.49569431,0.203605883,0.469157827,0.345520529,
258,X83,0.311468465,0.647120409,0.539818388,0.420195633,0.552110612,0.529495966,0.547557748,0.487318802,0.592651423,0.576105793,0.520384324,
259,X86,0.761479015,0.581430019,0.707400404,0.709332541,0.871044383,0.808870923,0.711864691,0.720382555,0.714559566,0.703802742,0.729016684,
260,X87,0.742625508,0.676328622,0.700749977,0.765359903,0.826350239,0.754920583,0.686556537,0.83466797,0.827690829,0.716039351,0.753128952,
261,X88,0.229957402,0.613216275,0.470232456,0.277745838,0.496976422,0.248464244,0.488204974,0.523541357,0.65569895,0.482412912,0.448645083,
262,X89,0.681079865,0.579449188,0.614593862,0.359638699,0.424860477,0.493574893,0.511148219,0.498810243,0.511234919,0.373936862,0.504832723,
263,X9,0.549036439,0.485985259,0.578310668,0.572017365,0.424811574,0.349476579,0.293307853,0.563911228,0.312873776,0.437614369,0.456734511,
264,X91,0.053822838,0.519794841,0.33942757,0.214732468,0.361563496,0.485325178,0.465656415,0.331658138,0.39710894,0.473178892,0.364226878,
265,X94,0.46992169,0.230007849,0.009065233,0.372307213,0.452792489,0.63753751,0.269363781,0.288800113,0.414203129,0.352972187,0.34969712,
