,dddd1.drugs.i.,dddd1.a,dddd2.a,dddd3.a,dddd4.a,dddd5.a,dddd6.a,dddd7.a,dddd8.a,dddd9.a,dddd10.a,,
188,X268,0.426045206,0.324878123,0.242958037,0.324362734,0.514702639,0.306339258,0.433818345,0.238294541,0.573245471,0.358931174,0.374357553,
189,X269,0.627269507,0.449243728,0.490073605,0.601575492,0.504257339,0.526718177,0.488568445,0.525565899,0.525473309,0.495790136,0.523453564,
190,X271,0.53805966,0.512697491,0.726517548,0.531588371,0.746766331,0.715345277,0.699025044,0.688090901,0.540691151,0.597687629,0.62964694,
191,X272,0.559709089,0.767037085,0.596245999,0.663226598,0.646748406,0.6717847,0.653600492,0.627150965,0.631615424,0.57823177,0.639535053,
192,X273,0.629416818,0.432607821,0.601562023,0.682258335,0.488459442,0.610718205,0.560650214,0.478317868,0.584217017,0.530364086,0.559857183,
193,X274,0.681281358,0.491031169,0.493520004,0.542491463,0.534439542,0.558052284,0.510622879,0.59845134,0.598599687,0.558014745,0.556650447,
194,X275,0.742413144,0.726011486,0.639518951,0.711300655,0.674050661,0.753404004,0.647711936,0.732033413,0.759500163,0.753335353,0.713927976,
195,X276,0.685346018,0.752741612,0.620494623,0.686586087,0.663894732,0.67830188,0.639030493,0.709393402,0.632036812,0.65642853,0.672425419,
196,X277,0.539035887,0.487652292,0.526410181,0.662908817,0.413796211,0.555005162,0.359209357,0.463851693,0.630255322,0.443755682,0.50818806,
197,X279,0.864326661,0.894457357,0.850625469,0.868352767,0.852263105,0.865238958,0.862746239,0.85140154,0.873167557,0.864076986,0.864665664,
198,X281,0.566691895,0.585277236,0.399881373,0.527060885,0.653025674,0.63152782,0.602698196,0.603058153,0.614544807,0.509449274,0.569321531,
199,X282,0.555849632,0.69040427,0.827544275,0.645264979,0.74586073,0.619316392,0.694775424,0.529939956,0.550443465,0.592053446,0.645145257,
200,X283,0.743616653,0.627111728,0.708811926,0.738441022,0.725245995,0.735593992,0.676759612,0.669465676,0.761247262,0.750830134,0.7137124,
201,X286,0.753170876,0.811727194,0.777883382,0.736503077,0.767060069,0.750135642,0.732903716,0.754643046,0.739946417,0.741058446,0.756503186,
202,X287,0.786521337,0.614826437,0.789972417,0.707504504,0.725559452,0.678256789,0.719809835,0.812250729,0.711213541,0.662757213,0.720867225,
203,X288,0.597785527,0.587789927,0.57717141,0.677643865,0.64699352,0.507300315,0.559420409,0.570135996,0.623042029,0.533701667,0.588098466,
204,X29,0.309481393,0.687606862,0.458018636,0.512502659,0.465285263,0.537142347,0.733388648,0.551578123,0.381315882,0.51321204,0.514953185,
205,X290,0.766959096,0.75188368,0.767943015,0.750234785,0.783493701,0.794108979,0.764563423,0.70894275,0.75930583,0.801589163,0.764902442,
206,X291,0.678980264,0.766794502,0.721361916,0.656089297,0.71941502,0.805253299,0.698022488,0.752604198,0.780038404,0.747049364,0.732560875,
207,X292,0.748054497,0.772603061,0.758141671,0.755958665,0.788080392,0.777430655,0.750682601,0.774394238,0.755701781,0.674483157,0.755553072,
208,X293,0.441934742,0.492166596,0.358285492,0.271658619,0.220796736,0.330953047,0.334604894,0.499623219,0.415059318,0.413570449,0.377865311,
209,X294,0.746881717,0.831648579,0.763973835,0.810781224,0.791335211,0.714828956,0.831408578,0.746393464,0.772053299,0.657420363,0.766672523,
210,X295,0.821870985,0.747849888,0.788321161,0.821937213,0.745287097,0.853990713,0.74295774,0.74535065,0.805480548,0.772166259,0.784521225,
211,X298,0.598326885,0.674075058,0.7647079,0.644664868,0.633237426,0.656448563,0.74710605,0.646038417,0.721432869,0.61394957,0.669998761,
212,X299,0.732791818,0.756557592,0.767515357,0.796628674,0.72667438,0.755615267,0.723782665,0.771041416,0.761625275,0.827423295,0.761965574,
213,X3,0.512528565,0.390469316,0.701535059,0.252807261,0.499939286,0.362163396,0.460891857,0.418717302,0.464698945,0.593856833,0.465760782,
214,X30,0.717279459,0.640636285,0.688605058,0.554191619,0.660563646,0.656200954,0.637438023,0.6143487,0.569688989,0.79878263,0.653773536,
215,X300,0.775381062,0.765694768,0.681123706,0.701879657,0.802781088,0.79271588,0.788205102,0.714975393,0.753335865,0.776399004,0.755249153,
216,X301,0.776675777,0.773016255,0.822135224,0.773428856,0.828201796,0.824968454,0.77850837,0.78516201,0.799469946,0.79085802,0.795242471,
217,X302,0.559254104,0.671956218,0.670916241,0.803637508,0.703237561,0.692250079,0.788745342,0.686253165,0.723275719,0.643364311,0.694289025,
218,X303,0.805379011,0.835975331,0.816644685,0.852411569,0.869495428,0.878757912,0.813326747,0.811761196,0.858707109,0.83011336,0.837257235,
219,X304,0.452822228,0.582813592,0.608317952,0.429471016,0.583168831,0.584586021,0.538100336,0.505361104,0.542703258,0.675874317,0.550321865,
220,X305,0.887374117,0.791759817,0.879355088,0.858489456,0.877657134,0.900222611,0.839219924,0.868935903,0.862381089,0.793433591,0.855882873,
221,X306,0.748146521,0.763889364,0.74300415,0.799933396,0.790400381,0.803791117,0.769995356,0.77215024,0.754308361,0.823685504,0.776930439,
222,X308,0.651883639,0.688377001,0.626915074,0.688234675,0.60038629,0.583549642,0.593271802,0.559678518,0.585604888,0.456134352,0.603403588,
223,X309,0.791568844,0.642604268,0.714905707,0.722633939,0.790186834,0.693599865,0.782100863,0.687992272,0.749940386,0.749957057,0.732549003,
224,X310,0.754081292,0.782770786,0.813987518,0.871975932,0.734317991,0.810454251,0.859765687,0.807980664,0.825117905,0.794740815,0.805519284,
225,X312,0.579956875,0.633195315,0.542043752,0.565339078,0.727650643,0.668798611,0.516529042,0.655720514,0.652732256,0.609025275,0.615099136,
226,X32,0.74436585,0.822749391,0.759397258,0.747429781,0.754541642,0.63207384,0.680527894,0.705077439,0.731582207,0.711730103,0.72894754,
227,X326,0.667563983,0.71274397,0.664541667,0.699571389,0.724262161,0.704484854,0.70468521,0.644239872,0.668750249,0.642852223,0.683369558,
228,X328,0.757739621,0.804237816,0.751791039,0.752137193,0.694180608,0.776721369,0.788999404,0.751408098,0.677595151,0.780186109,0.753499641,
229,X329,0.832982531,0.806321448,0.803036286,0.790708305,0.852207699,0.814376058,0.760735977,0.809664705,0.760357936,0.722827754,0.79532187,
230,X330,0.821720594,0.759003991,0.775513078,0.784362826,0.804934205,0.793003637,0.835664497,0.82916042,0.82418548,0.830546816,0.805809555,
231,X331,0.751789058,0.822026422,0.78215082,0.762226929,0.665337498,0.780412781,0.738907533,0.80656706,0.728638405,0.760413028,0.759846953,
232,X332,0.751748452,0.678557871,0.655302806,0.71745764,0.740529031,0.731102798,0.728302033,0.793086639,0.633231851,0.683894697,0.711321382,
233,X333,0.618499342,0.583089941,0.621575324,0.541872258,0.644550741,0.697582465,0.662035815,0.524751329,0.591569027,0.51503242,0.600055866,
234,X34,0.446996607,0.636717451,0.588161416,0.499121823,0.447378927,0.71587104,0.469773869,0.68909891,0.644902657,0.606376433,0.574439913,
235,X341,0.69834569,0.530210541,0.558178346,0.638570199,0.497883691,0.646519429,0.40954374,0.64287581,0.44057895,0.525948423,0.558865482,
236,X344,0.668450055,0.611152101,0.559623701,0.596818936,0.588469621,0.479723368,0.648022787,0.536252664,0.531092935,0.595483228,0.581508939,
237,X345,0.703367091,0.638397071,0.809250542,0.621931453,0.6531988,0.724464666,0.70010547,0.637691505,0.65922873,0.722192985,0.686982831,
238,X346,0.702081114,0.559772433,0.690019686,0.579084559,0.542092908,0.720802696,0.637963535,0.581196813,0.719424767,0.659858897,0.639229741,
239,X35,0.65311826,0.516273119,0.627006831,0.685886266,0.602489173,0.547998212,0.593682174,0.51751309,0.625516763,0.387473465,0.575695735,
240,X37,0.520269561,0.819992852,0.464077528,0.502469684,0.326075299,0.771852011,0.748387387,0.570181228,0.586525884,0.669946643,0.597977808,
241,X38,0.606040093,0.429826449,0.591646603,0.37076924,0.4465772,0.483752379,0.709404177,0.6131244,0.699323263,0.628792485,0.557925629,
242,X41,0.828367894,0.800686135,0.722898656,0.58742611,0.649330743,0.810925448,0.561836101,0.555980667,0.574461709,0.645778147,0.673769161,
243,X45,0.478348663,0.6504419,0.654397782,0.56224365,0.670825382,0.737203194,0.741414349,0.596132615,0.775238572,0.809033577,0.667527969,
244,X5,0.738071155,0.723603208,0.613202198,0.672849298,0.582714413,0.819827888,0.806978451,0.764539133,0.73125297,0.606972883,0.70600116,
245,X51,0.316606341,0.614476075,0.44127936,0.367815967,0.456260205,0.498012317,0.580584191,0.391562934,0.463075226,0.686437739,0.481611036,
246,X52,0.376227614,0.437728262,0.733383717,0.566910389,0.673851603,0.693342284,0.558460951,0.76161791,0.261591881,0.372180562,0.543529517,
247,X53,0.780441622,0.844062795,0.72482318,0.757318311,0.881859076,0.344594136,0.711572199,0.699020017,0.854504612,0.609681591,0.720787754,
248,X54,0.675226813,0.670134756,0.727226752,0.618049518,0.663504891,0.644639424,0.613713075,0.71973,0.565648011,0.723459597,0.662133284,
249,X55,0.723593109,0.665888126,0.685837854,0.69532883,0.649505881,0.614451108,0.739294895,0.837767724,0.717988182,0.379811035,0.670946674,
250,X56,0.571890207,0.594674478,0.672213566,0.763305232,0.535566224,0.651540427,0.629894753,0.655650055,0.73520781,0.708244265,0.651818702,
251,X59,0.607321514,0.606929951,0.593156733,0.550373084,0.44169009,0.656697072,0.518107077,0.573788633,0.653784435,0.523309453,0.572515804,
252,X6,0.311431838,0.588995742,0.385073495,0.59311477,0.393059372,0.618254065,0.691391004,0.253562225,0.302367549,0.588043238,0.47252933,
253,X60,0.67320531,0.721759586,0.708590197,0.629116398,0.708338384,0.640935271,0.764184319,0.586749332,0.698714862,0.800699936,0.69322936,
254,X62,0.532914012,0.386291192,0.539679396,0.591031613,0.546159339,0.697099328,0.687134233,0.757819376,0.461608969,0.561980719,0.576171818,
255,X63,0.641429764,0.778621165,0.711004052,0.689661023,0.610399183,0.725704939,0.689269068,0.63568116,0.701770102,0.709243609,0.689278407,
256,X64,0.652994631,0.734950429,0.588859366,0.803832207,0.462255929,0.69190373,0.556374968,0.633566898,0.704987188,0.706399721,0.653612507,
257,X71,0.589001666,0.478681472,0.537797936,0.496893345,0.412501822,0.477766402,0.587821707,0.499066495,0.349491541,0.624515204,0.505353759,
258,X83,0.401180452,0.738210759,0.68683882,0.584752718,0.437424048,0.588198597,0.696078091,0.750354906,0.705365158,0.595189813,0.618359336,
259,X86,0.711895063,0.424484084,0.664269562,0.636190542,0.833532478,0.776237197,0.671425172,0.607989422,0.696808756,0.512280455,0.653511273,
260,X87,0.67444432,0.584996219,0.536751489,0.720400559,0.759131558,0.715367564,0.707501029,0.767187167,0.765855379,0.650420003,0.688205529,
261,X88,0.585626529,0.605586873,0.617255456,0.574178812,0.670269699,0.511549596,0.356943206,0.544536411,0.612081031,0.362233906,0.544026152,
262,X89,0.787921661,0.755722521,0.639933071,0.665894181,0.608675318,0.657438468,0.684485633,0.58115811,0.530141325,0.575765078,0.648713537,
263,X9,0.612051049,0.550043913,0.481185996,0.50486695,0.746117868,0.600421485,0.420328514,0.509434408,0.496045959,0.392221796,0.531271794,
264,X91,0.357177878,0.507221146,0.62629118,0.458110991,0.611295969,0.522194698,0.373478026,0.232534277,0.543584037,0.456042111,0.468793031,
265,X94,0.405489531,0.375049214,0.265963041,0.344339924,0.399636744,0.536079453,0.377376411,0.334215333,0.475336003,0.418208022,0.393169368,
